31|4|202|7.48|3.76|20|32|2024-12-12 12:12:16.911493
31|5|196|7.54|3.76|20|30|2024-12-12 12:12:19.912134
31|5|188|7.23|3.76|20|34|2024-12-12 12:12:22.911731
31|5|192|7.38|3.76|20|36|2024-12-12 12:12:25.916711
31|4|197|7.30|3.76|20|32|2024-12-12 12:12:28.919531
31|5|196|7.54|3.76|20|32|2024-12-12 12:12:31.918045
31|5|191|7.35|3.76|20|32|2024-12-12 12:12:34.910093
31|5|188|7.23|3.76|20|32|2024-12-12 12:12:37.923120
31|5|196|7.54|3.76|20|34|2024-12-12 12:12:40.922668
31|6|193|7.72|3.76|20|34|2024-12-12 12:12:43.922521
31|6|184|7.36|3.76|20|32|2024-12-12 12:12:46.914936
31|5|199|7.65|3.76|20|42|2024-12-12 12:12:49.910064
31|5|199|7.65|3.76|20|34|2024-12-12 12:12:52.909168
31|5|200|7.69|3.76|20|33|2024-12-12 12:12:55.909009
31|5|195|7.50|3.73|20|34|2024-12-12 12:12:58.908777
31|5|196|7.54|3.73|20|34|2024-12-12 12:13:01.909645
31|5|203|7.81|3.73|20|33|2024-12-12 12:13:04.914085
31|6|193|7.72|3.73|20|32|2024-12-12 12:13:07.928627
30|6|195|8.13|3.73|20|34|2024-12-12 12:13:10.931494
31|5|198|7.62|3.73|20|34|2024-12-12 12:13:13.921311
31|5|194|7.46|3.73|20|34|2024-12-12 12:13:16.895427
31|5|198|7.62|3.73|20|35|2024-12-12 12:13:19.908699
31|5|196|7.54|3.73|20|32|2024-12-12 12:13:22.907433
31|5|196|7.54|3.73|20|32|2024-12-12 12:13:25.910282
31|5|194|7.46|3.73|20|30|2024-12-12 12:13:28.909352
31|5|197|7.58|3.73|20|32|2024-12-12 12:13:31.906693
31|5|194|7.46|3.73|20|31|2024-12-12 12:13:34.906012
31|3|193|6.89|2.35|20|32|2024-12-12 12:13:41.918518
3|3|0|0.00|0.00|20|1|2024-12-12 12:13:44.919305
33|4|283|9.76|0.00|20|61|2024-12-12 12:13:49.920014
32|6|247|9.50|0.00|20|59|2024-12-12 12:13:52.894185
32|7|216|8.64|0.00|20|58|2024-12-12 12:13:55.905815
33|5|195|null|0.46|20|41|2024-12-12 12:13:58.906208
33|6|238|8.81|0.46|20|61|2024-12-12 12:14:01.909407
33|8|215|8.60|0.46|20|47|2024-12-12 12:14:04.908683
33|10|185|8.04|0.46|20|31|2024-12-12 12:14:07.905899
33|9|154|6.42|0.46|20|28|2024-12-12 12:14:10.907945
33|8|159|6.36|0.46|20|30|2024-12-12 12:14:13.904780
33|10|149|6.48|0.46|20|30|2024-12-12 12:14:16.921141
32|7|133|5.32|0.46|20|26|2024-12-12 12:14:19.916634
32|8|158|6.58|0.46|20|32|2024-12-12 12:14:22.892584
32|9|152|6.61|0.46|20|30|2024-12-12 12:14:25.891467
33|9|131|5.46|0.46|20|25|2024-12-12 12:14:28.904032
33|10|170|7.39|0.46|20|28|2024-12-12 12:14:31.904274
33|9|142|5.92|0.46|20|24|2024-12-12 12:14:34.904286
33|7|179|6.88|0.46|20|27|2024-12-12 12:14:37.902797
1|1|0|0.00|2.16|20|0|2024-12-12 12:29:21.376076
32|6|369|14.19|2.16|20|79|2024-12-12 12:29:24.353314
31|9|191|8.68|2.16|20|55|2024-12-12 12:29:27.367512
31|10|171|8.14|2.16|20|53|2024-12-12 12:29:30.363631
30|8|142|6.45|2.16|20|36|2024-12-12 12:29:33.361281
30|9|159|7.57|2.16|20|33|2024-12-12 12:29:36.362240
31|10|144|6.86|2.16|20|30|2024-12-12 12:29:39.362088
30|10|132|6.60|2.16|20|27|2024-12-12 12:29:42.364463
31|11|135|6.75|2.16|20|26|2024-12-12 12:29:45.366945
31|8|123|5.35|2.16|20|21|2024-12-12 12:29:48.374217
30|10|111|5.55|2.16|20|27|2024-12-12 12:29:51.379573
31|11|110|5.50|2.16|20|24|2024-12-12 12:29:54.347962
1|1|0|0.00|1.78|22|0|2024-12-12 13:12:53.872828
21|5|305|19.06|1.78|22|63|2024-12-12 13:12:56.880496
17|5|98|8.17|1.78|22|37|2024-12-12 13:12:59.844833
19|5|112|8.00|1.78|22|42|2024-12-12 13:13:02.845987
20|5|121|8.07|1.78|22|42|2024-12-12 13:13:05.857643
21|5|123|7.69|1.78|22|42|2024-12-12 13:13:08.858574
22|5|135|7.94|1.78|22|47|2024-12-12 13:13:11.862696
